Latitude,Longitude,NumMosquitos,WnvPresent,AvgSpeed,Cool,Depart,DewPoint,Heat,PrecipTotal,ResultSpeed,Tavg,WetBulb,SunHours,Humidity,DewPoint_lag_1,PrecipTotal_lag_1,ResultDir_lag_1,ResultSpeed_lag_1,Tavg_lag_1,WetBulb_lag_1,SunHours_lag_1,Humidity_lag_1,AvgSpeed_lag_3,DewPoint_lag_3,PrecipTotal_lag_3,ResultDir_lag_3,ResultSpeed_lag_3,SeaLevel_lag_3,StnPressure_lag_3,Tavg_lag_3,WetBulb_lag_3,SunHours_lag_3,Humidity_lag_3,AvgSpeed_lag_7,DewPoint_lag_7,PrecipTotal_lag_7,ResultDir_lag_7,ResultSpeed_lag_7,SeaLevel_lag_7,Tavg_lag_7,WetBulb_lag_7,SunHours_lag_7,Humidity_lag_7,AvgSpeed_lag_14,DewPoint_lag_14,PrecipTotal_lag_14,ResultSpeed_lag_14,Tavg_lag_14,WetBulb_lag_14,SunHours_lag_14,Trap_T002,Trap_T003,Trap_T006,Trap_T013,Trap_T014,Trap_T017,Trap_T018,Trap_T043,Trap_T046,Trap_T086,Trap_T115,Trap_T143,Trap_T148,Trap_T200,Trap_T223,Trap_T225,Trap_T230,Trap_T233,Trap_T235,Trap_T900,SpeciesType_0,SpeciesType_1,SpeciesType_2,CodeSumScore_0,CodeSumScore_1
41.868077,-87.666901,1,0,8.2,0,-7,56,1,0.03,7.4,64,60,15.2,77.8,56.0,0.09,2.0,12.2,67.0,61.0,15.2,69.4,8.1,69.0,0.01,21.0,7.3,30.09,29.45,82.0,72.0,15.216666666666665,63.9,8.1,49.0,0.01,7.0,6.5,30.05,69.0,58.0,15.233333333333333,44.4,4.1,56.0,0.0,3.8,78.0,65.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.868077,-87.666901,6,0,8.2,0,-7,56,1,0.03,7.4,64,60,15.2,77.8,56.0,0.09,2.0,12.2,67.0,61.0,15.2,69.4,8.1,69.0,0.01,21.0,7.3,30.09,29.45,82.0,72.0,15.216666666666665,63.9,8.1,49.0,0.01,7.0,6.5,30.05,69.0,58.0,15.233333333333333,44.4,4.1,56.0,0.0,3.8,78.0,65.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.94016,-87.794896,1,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.953067,-87.776792,1,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.95469,-87.800991,2,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.990284,-87.797127,1,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.991429,-87.747113,1,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.970248,-87.787992,1,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.999129,-87.795585,3,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
42.011601,-87.81150600000001,2,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.974089,-87.824812,1,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.974089,-87.824812,2,0,8.3,0,-8,55,2,0.0,7.6,63,59,15.2,77.8,55.0,0.0,3.0,11.9,66.0,60.0,15.2,69.4,7.1,69.0,0.16,22.0,6.1,30.11,29.39,81.0,72.0,15.216666666666665,66.7,8.7,50.0,0.01,6.0,7.8,30.06,69.0,58.0,15.233333333333333,47.2,4.9,56.0,0.0,4.1,77.0,64.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.89923,-87.716788,3,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.89923,-87.716788,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.869107,-87.69629300000001,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.721474,-87.648064,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.867108,-87.654224,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.868142,-87.696269,4,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.868142,-87.696269,8,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.869216,-87.627561,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42.010412,-87.66214000000001,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.994469,-87.667736,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.994469,-87.667736,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.9216,-87.666455,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.9216,-87.666455,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.918705,-87.752329,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.921965,-87.632085,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.921965,-87.632085,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.688324,-87.676709,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.688324,-87.676709,3,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.731922,-87.677512,3,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.731922,-87.677512,3,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.731922,-87.677512,4,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.846075,-87.716277,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.846283,-87.656913,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.891118,-87.65449100000001,3,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.891118,-87.65449100000001,16,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.857402,-87.694991,5,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.704336,-87.70373599999999,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.883284,-87.705085,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.883284,-87.705085,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.682587,-87.707973,28,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.682587,-87.707973,4,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.948167,-87.730698,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.94983,-87.69845699999999,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.958271,-87.702575,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.662014,-87.72460799999999,16,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.662014,-87.72460799999999,12,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.662014,-87.72460799999999,2,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.986921,-87.689778,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.986921,-87.689778,1,0,8.5,3,-4,50,0,0.0,7.4,68,59,15.183333333333334,50.0,51.0,0.0,4.0,9.5,69.0,59.0,15.183333333333334,50.0,8.2,56.0,0.03,2.0,7.4,30.11,29.47,64.0,60.0,15.2,77.8,5.9,67.0,0.0,12.0,4.0,30.06,77.0,70.0,15.233333333333333,72.2,12.6,65.0,0.02,12.2,81.0,70.0,15.216666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
